City_Code,Region_Code,Accomodation_Type,Reco_Insurance_Type,Upper_Age,Lower_Age,Is_Spouse,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response,X1,X2,X3,X4,X5,X6,X7,X8,X9
C2,577,0,1,27,27,0,2,1.0,21,13068.0,0,0,0,0,0,0,0,1,0,0
C3,3131,0,1,26,26,0,4,2.0,17,6470.0,0,1,0,0,0,0,0,0,0,0
C23,1,0,1,38,38,0,15,3.0,18,7200.0,0,0,0,1,0,0,0,0,0,0
C25,3003,1,1,26,26,0,15,3.0,17,10620.0,1,0,1,0,0,0,0,0,0,0
C2,1642,1,1,75,75,0,4,3.0,22,23472.0,0,1,0,0,0,0,0,0,0,0
C7,2604,1,1,73,73,0,4,3.0,15,16492.0,1,1,0,0,0,0,0,0,0,0
C3,799,1,1,21,21,0,1,3.0,19,5328.0,1,0,1,0,0,0,0,0,0,0
C7,2825,1,1,65,65,0,3,2.0,20,15768.0,0,0,1,0,0,0,0,0,0,0
C3,3240,1,0,53,50,1,6,4.0,18,18360.0,0,1,0,0,0,0,0,0,0,0
C1,2841,1,1,64,64,0,15,1.0,13,15048.0,0,1,0,0,0,0,0,0,0,0
C10,1309,0,1,50,50,0,1,4.0,18,13100.0,0,1,0,0,0,0,0,0,0,0
C7,446,0,1,36,36,0,10,3.0,18,11070.0,0,0,0,1,0,0,0,0,0,0
C1,1634,0,1,23,23,0,15,3.0,18,5008.0,0,1,0,0,0,0,0,0,0,0
C7,4989,1,0,48,47,1,1,2.0,17,21221.2,0,1,0,0,0,0,0,0,0,0
C4,1974,0,1,23,23,0,3,1.0,8,4086.0,0,1,0,0,0,0,0,0,0,0
C15,4551,1,1,40,40,0,11,2.0,18,15720.0,1,0,0,1,0,0,0,0,0,0
C20,1747,0,0,55,47,1,2,3.0,21,22604.4,0,1,0,0,0,0,0,0,0,0
C1,1728,0,1,26,26,0,6,1.0,16,6610.0,0,0,0,0,1,0,0,0,0,0
C2,1789,1,1,75,75,0,1,3.0,11,27436.0,0,1,0,0,0,0,0,0,0,0
C2,1854,1,1,29,29,0,15,3.0,17,4584.0,0,0,1,0,0,0,0,0,0,0
C9,1003,0,1,30,30,0,5,4.0,17,13600.0,1,1,0,0,0,0,0,0,0,0
C5,1070,0,1,62,62,0,4,2.0,22,19200.0,0,1,0,0,0,0,0,0,0,0
C24,3782,1,0,48,44,1,15,3.0,20,25428.0,1,1,0,0,0,0,0,0,0,0
C9,157,1,1,42,42,0,15,3.0,22,14400.0,1,0,1,0,0,0,0,0,0,0
C4,198,1,1,45,45,0,15,3.0,21,11736.0,0,0,1,0,0,0,0,0,0,0
C1,508,0,1,33,33,0,3,2.0,13,8582.0,0,1,0,0,0,0,0,0,0,0
C5,1324,0,1,49,49,0,15,3.0,8,12060.0,1,0,0,0,1,0,0,0,0,0
C1,8,1,1,69,69,0,2,1.0,5,21568.0,0,0,0,1,0,0,0,0,0,0
C7,3043,1,1,34,34,0,5,3.0,21,9904.0,0,1,0,0,0,0,0,0,0,0
C2,1219,1,1,50,50,0,13,3.0,18,12840.0,0,1,0,0,0,0,0,0,0,0
C6,5300,1,1,45,45,0,15,3.0,1,9396.0,0,0,0,0,0,0,1,0,0,0
C11,98,1,1,72,72,0,14,2.0,17,20376.0,0,0,0,1,0,0,0,0,0,0
C7,1270,0,1,52,52,0,15,2.0,20,11214.0,0,1,0,0,0,0,0,0,0,0
C3,2462,1,0,45,24,0,1,3.0,22,18846.0,1,0,0,0,1,0,0,0,0,0
C3,2078,0,1,26,26,0,15,3.0,18,6450.0,0,0,1,0,0,0,0,0,0,0
C1,1025,1,1,60,60,0,9,1.0,22,18180.0,0,1,0,0,0,0,0,0,0,0
C1,6,0,1,49,49,0,5,3.0,16,17758.0,0,0,1,0,0,0,0,0,0,0
C10,754,0,1,45,45,0,2,1.0,21,15686.0,0,1,0,0,0,0,0,0,0,0
C8,1141,1,1,75,75,0,15,3.0,18,24120.0,0,0,1,0,0,0,0,0,0,0
C1,16,1,0,73,69,1,15,3.0,16,25335.0,0,0,1,0,0,0,0,0,0,0
C4,1081,0,1,21,21,0,15,3.0,2,8302.0,0,0,1,0,0,0,0,0,0,0
C18,2187,1,1,56,56,0,7,1.0,19,18390.0,0,0,1,0,0,0,0,0,0,0
C1,6058,1,1,40,40,0,5,1.0,13,11620.0,0,1,0,0,0,0,0,0,0,0
C6,1132,0,1,24,24,0,4,3.0,9,9086.0,0,1,0,0,0,0,0,0,0,0
C1,1426,1,1,75,75,0,15,3.0,14,22420.0,0,1,0,0,0,0,0,0,0,0
C3,835,0,1,35,35,0,15,3.0,20,14880.0,0,1,0,0,0,0,0,0,0,0
C4,1953,0,1,22,22,0,15,3.0,9,6230.0,0,0,1,0,0,0,0,0,0,0
C4,151,1,1,60,60,0,9,4.0,17,12826.0,1,1,0,0,0,0,0,0,0,0
C4,191,0,1,19,19,0,15,3.0,14,3780.0,0,0,0,1,0,0,0,0,0,0
C6,2134,0,1,52,52,0,15,3.0,22,13816.0,1,0,0,0,1,0,0,0,0,0
C6,1010,1,0,59,56,1,5,2.0,17,18975.0,1,1,0,0,0,0,0,0,0,0
C2,1711,0,1,52,52,0,13,3.0,18,14064.0,0,0,1,0,0,0,0,0,0,0
C4,968,0,1,41,41,0,14,3.0,19,10818.0,0,0,0,1,0,0,0,0,0,0
C23,5881,1,1,68,68,0,15,3.0,17,15158.0,0,0,0,1,0,0,0,0,0,0
C12,639,0,1,24,24,0,15,3.0,16,6440.0,0,1,0,0,0,0,0,0,0,0
C16,1122,1,1,51,51,0,3,3.0,20,13896.0,0,0,1,0,0,0,0,0,0,0
C5,2192,1,1,54,54,0,1,3.0,21,18508.0,0,1,0,0,0,0,0,0,0,0
C2,4734,1,1,59,59,0,7,3.0,22,13222.0,1,1,0,0,0,0,0,0,0,0
C1,2153,1,1,63,63,0,15,3.0,18,16996.0,0,0,0,0,1,0,0,0,0,0
C6,3289,0,1,24,24,0,3,2.0,9,6420.0,0,1,0,0,0,0,0,0,0,0
C11,1614,1,1,59,59,0,15,3.0,22,14976.0,1,0,0,1,0,0,0,0,0,0
C20,1087,0,1,35,35,0,12,3.0,21,12840.0,0,0,1,0,0,0,0,0,0,0
C6,535,0,1,25,25,0,3,2.0,17,8932.0,0,1,0,0,0,0,0,0,0,0
C13,1400,0,1,40,40,0,6,1.0,9,9856.0,1,1,0,0,0,0,0,0,0,0
C10,648,1,1,40,40,0,15,3.0,21,10592.0,0,1,0,0,0,0,0,0,0,0
C1,1274,1,1,75,75,0,15,3.0,5,19040.0,1,1,0,0,0,0,0,0,0,0
C2,107,0,1,21,21,0,15,3.0,18,9730.0,0,1,0,0,0,0,0,0,0,0
C9,3272,0,1,61,61,0,4,1.0,6,16120.0,0,0,0,1,0,0,0,0,0,0
C2,1486,1,1,56,56,0,2,1.0,13,15488.0,0,1,0,0,0,0,0,0,0,0
C2,2355,0,1,23,23,0,15,3.0,21,3858.0,0,1,0,0,0,0,0,0,0,0
C2,2189,1,1,75,75,0,15,3.0,22,25602.0,0,1,0,0,0,0,0,0,0,0
C1,879,1,1,42,42,0,7,3.0,21,12940.0,0,1,0,0,0,0,0,0,0,0
C3,238,1,1,61,61,0,7,1.0,19,16272.0,0,1,0,0,0,0,0,0,0,0
C8,635,1,0,50,39,1,7,4.0,17,27014.4,0,1,0,0,0,0,0,0,0,0
C1,381,0,1,37,37,0,15,3.0,19,8316.0,1,0,0,1,0,0,0,0,0,0
C1,1030,1,0,46,41,1,15,3.0,14,19152.0,0,1,0,0,0,0,0,0,0,0
C1,2637,1,0,43,36,1,15,3.0,19,22982.4,1,0,0,0,0,1,0,0,0,0
C16,1790,0,0,22,21,1,1,2.0,13,8232.0,0,1,0,0,0,0,0,0,0,0
C4,343,1,1,33,33,0,4,3.0,22,11600.0,1,0,0,0,0,0,1,0,0,0
C10,1803,0,1,54,54,0,13,3.0,21,12600.0,1,1,0,0,0,0,0,0,0,0
C16,2291,0,1,20,20,0,15,3.0,12,3504.0,0,0,1,0,0,0,0,0,0,0
C3,2205,1,1,36,36,0,2,2.0,2,6930.0,0,1,0,0,0,0,0,0,0,0
C4,1393,1,0,46,42,1,7,3.0,18,14617.6,0,1,0,0,0,0,0,0,0,0
C1,2327,1,1,46,46,0,15,3.0,19,15888.0,1,1,0,0,0,0,0,0,0,0
C24,2347,0,1,31,31,0,5,1.0,19,6890.0,1,0,0,0,1,0,0,0,0,0
C23,375,0,1,45,45,0,15,3.0,13,10980.0,0,1,0,0,0,0,0,0,0,0
C4,755,1,1,35,35,0,4,3.0,6,9360.0,0,0,0,1,0,0,0,0,0,0
C24,1751,1,1,62,62,0,10,1.0,1,14196.0,0,1,0,0,0,0,0,0,0,0
C11,4294,1,0,46,16,0,5,2.0,20,25006.8,0,1,0,0,0,0,0,0,0,0
C2,3112,1,1,56,56,0,4,4.0,22,15816.0,1,0,1,0,0,0,0,0,0,0
C23,177,0,1,20,20,0,15,3.0,13,4768.0,1,1,0,0,0,0,0,0,0,0
C9,2712,1,1,36,36,0,3,1.0,4,9310.0,0,0,0,0,1,0,0,0,0,0
C7,196,1,1,49,49,0,4,2.0,13,14742.0,0,1,0,0,0,0,0,0,0,0
C1,4086,1,1,33,33,0,7,3.0,22,8708.0,0,0,1,0,0,0,0,0,0,0
C3,721,0,1,48,48,0,13,3.0,16,11280.0,0,0,0,0,0,0,1,0,0,0
C12,84,0,0,56,45,1,2,1.0,19,28896.0,0,1,0,0,0,0,0,0,0,0
C2,1521,1,0,52,49,1,15,3.0,22,17793.0,1,1,0,0,0,0,0,0,0,0
C23,1374,1,1,47,47,0,15,3.0,17,9424.0,1,1,0,0,0,0,0,0,0,0
C20,1068,1,1,45,45,0,1,3.0,4,13040.0,1,1,0,0,0,0,0,0,0,0
C4,3134,0,1,75,75,0,10,1.0,20,24588.0,0,1,0,0,0,0,0,0,0,0
C4,173,0,1,68,68,0,15,3.0,21,17024.0,0,0,1,0,0,0,0,0,0,0
C22,550,0,1,55,55,0,2,3.0,14,15184.0,0,0,0,0,0,1,0,0,0,0
C2,2162,1,0,43,36,1,15,3.0,3,13524.0,1,0,0,0,1,0,0,0,0,0
C24,1751,0,1,24,24,0,1,3.0,1,9744.0,0,1,0,0,0,0,0,0,0,0
C20,549,1,1,74,74,0,3,1.0,22,15964.0,0,0,0,1,0,0,0,0,0,0
C30,4917,0,1,41,41,0,15,3.0,14,10620.0,0,1,0,0,0,0,0,0,0,0
C3,1406,0,1,21,21,0,1,1.0,16,7920.0,1,0,0,0,0,0,1,0,0,0
C17,901,1,1,49,49,0,9,1.0,15,13848.0,0,0,0,1,0,0,0,0,0,0
C4,3023,0,1,35,35,0,2,3.0,12,6336.0,0,0,0,1,0,0,0,0,0,0
C1,169,0,1,58,58,0,5,3.0,15,17576.0,1,1,0,0,0,0,0,0,0,0
C1,1577,1,0,71,70,1,12,4.0,22,29040.0,0,0,1,0,0,0,0,0,0,0
C16,309,0,0,31,28,1,15,3.0,8,17220.0,0,0,1,0,0,0,0,0,0,0
C14,471,0,1,27,27,0,3,3.0,22,9504.0,0,1,0,0,0,0,0,0,0,0
C6,2040,0,1,37,37,0,15,3.0,21,11052.0,0,1,0,0,0,0,0,0,0,0
C7,2961,1,1,68,68,0,15,3.0,14,15372.0,0,1,0,0,0,0,0,0,0,0
C20,680,1,1,43,43,0,7,4.0,22,8316.0,1,0,1,0,0,0,0,0,0,0
C33,475,0,1,32,32,0,15,3.0,18,8498.0,0,1,0,0,0,0,0,0,0,0
C18,601,1,1,37,37,0,8,3.0,20,11538.0,0,0,0,0,0,1,0,0,0,0
C22,1511,1,1,57,57,0,15,3.0,17,14036.0,1,1,0,0,0,0,0,0,0,0
C11,1590,0,1,28,28,0,15,3.0,21,6360.0,0,0,1,0,0,0,0,0,0,0
C6,1523,1,1,75,75,0,15,2.0,16,18656.0,0,0,0,1,0,0,0,0,0,0
C2,233,1,1,75,75,0,5,3.0,22,23332.0,0,0,1,0,0,0,0,0,0,0
C4,1237,1,1,24,24,0,15,3.0,18,5024.0,0,0,1,0,0,0,0,0,0,0
C12,3222,0,1,21,21,0,15,3.0,1,6350.0,0,1,0,0,0,0,0,0,0,0
C5,1240,0,1,33,33,0,2,1.0,20,13140.0,1,1,0,0,0,0,0,0,0,0
C17,2115,0,1,29,29,0,5,1.0,19,5080.0,0,1,0,0,0,0,0,0,0,0
C3,3693,0,1,24,24,0,15,3.0,14,3936.0,0,1,0,0,0,0,0,0,0,0
C15,251,1,1,61,61,0,11,3.0,19,14256.0,0,0,0,1,0,0,0,0,0,0
C20,159,0,1,20,20,0,15,3.0,18,9142.0,0,1,0,0,0,0,0,0,0,0
C4,2439,1,1,24,24,0,15,3.0,18,3918.0,1,1,0,0,0,0,0,0,0,0
C9,2143,0,1,22,22,0,15,3.0,21,8988.0,0,0,0,1,0,0,0,0,0,0
C16,1790,1,1,52,52,0,15,3.0,17,15672.0,0,1,0,0,0,0,0,0,0,0
C2,286,0,1,43,43,0,15,3.0,17,14740.0,1,1,0,0,0,0,0,0,0,0
C1,123,1,1,61,61,0,6,1.0,12,14274.0,1,1,0,0,0,0,0,0,0,0
C34,67,0,1,24,24,0,1,2.0,6,4128.0,0,1,0,0,0,0,0,0,0,0
C12,5285,0,1,57,57,0,15,2.0,20,12080.0,0,1,0,0,0,0,0,0,0,0
C7,389,1,0,47,45,1,5,2.0,22,18944.0,1,1,0,0,0,0,0,0,0,0
C1,1114,1,1,74,74,0,7,3.0,18,16406.0,0,0,0,0,1,0,0,0,0,0
C23,1,0,1,24,24,0,3,1.0,18,3870.0,0,0,0,0,1,0,0,0,0,0
C1,530,0,1,22,22,0,15,3.0,22,6290.0,1,1,0,0,0,0,0,0,0,0
C9,2712,1,0,73,28,0,14,2.0,12,26873.6,1,0,1,0,0,0,0,0,0,0
C23,366,0,1,54,54,0,2,2.0,20,10782.0,0,1,0,0,0,0,0,0,0,0
C20,4192,1,1,58,58,0,15,3.0,20,15730.0,0,0,0,1,0,0,0,0,0,0
C10,224,0,1,29,29,0,5,1.0,21,7110.0,0,0,0,1,0,0,0,0,0,0
C1,2877,1,1,62,62,0,15,3.0,21,19456.0,0,1,0,0,0,0,0,0,0,0
C3,339,1,1,38,38,0,15,3.0,9,6696.0,1,0,0,1,0,0,0,0,0,0
C2,925,1,1,61,61,0,15,3.0,21,16520.0,0,1,0,0,0,0,0,0,0,0
C2,1216,0,1,27,27,0,2,3.0,14,5710.0,0,0,0,1,0,0,0,0,0,0
C10,29,0,1,56,56,0,15,3.0,18,19488.0,0,1,0,0,0,0,0,0,0,0
C3,245,0,0,61,38,0,1,4.0,16,25830.0,0,1,0,0,0,0,0,0,0,0
C19,1947,0,1,31,31,0,15,3.0,1,10602.0,0,1,0,0,0,0,0,0,0,0
C2,3590,1,1,66,66,0,15,3.0,18,21060.0,0,0,0,0,1,0,0,0,0,0
C4,262,1,1,52,52,0,1,1.0,6,15312.0,0,0,0,0,0,0,1,0,0,0
C4,2893,1,1,54,54,0,15,3.0,1,12144.0,0,0,0,0,1,0,0,0,0,0
C24,1364,1,1,56,56,0,1,1.0,16,18760.0,0,1,0,0,0,0,0,0,0,0
C2,380,0,1,57,57,0,2,4.0,22,13920.0,0,0,0,0,0,1,0,0,0,0
C1,4261,1,0,72,70,1,3,3.0,16,26790.4,0,0,0,0,1,0,0,0,0,0
C26,88,1,1,71,71,0,15,4.0,15,19104.0,1,1,0,0,0,0,0,0,0,0
C10,1664,0,1,28,28,0,5,1.0,19,8172.0,0,1,0,0,0,0,0,0,0,0
C22,815,0,1,22,22,0,2,1.0,12,7332.0,1,1,0,0,0,0,0,0,0,0
C6,143,0,1,64,64,0,15,1.0,20,16302.0,1,0,0,0,0,0,0,0,0,1
C6,272,1,1,32,32,0,1,2.0,20,10764.0,1,1,0,0,0,0,0,0,0,0
C1,327,1,1,56,56,0,15,1.0,16,17490.0,1,1,0,0,0,0,0,0,0,0
C3,2654,0,1,27,27,0,15,3.0,17,8904.0,0,1,0,0,0,0,0,0,0,0
C1,603,1,1,40,40,0,1,2.0,17,8680.0,1,0,0,1,0,0,0,0,0,0
C9,3900,0,1,42,42,0,1,1.0,6,12312.0,0,1,0,0,0,0,0,0,0,0
C4,151,0,1,36,36,0,3,3.0,16,13120.0,0,0,0,0,1,0,0,0,0,0
C1,85,1,1,61,61,0,15,3.0,21,16770.0,1,1,0,0,0,0,0,0,0,0
C6,2040,0,1,22,22,0,1,2.0,20,4032.0,1,1,0,0,0,0,0,0,0,0
C3,1098,0,1,46,46,0,3,1.0,2,9296.0,0,1,0,0,0,0,0,0,0,0
C1,951,1,1,69,69,0,15,3.0,5,15316.0,0,1,0,0,0,0,0,0,0,0
C1,318,1,0,66,52,0,15,3.0,5,21907.2,0,0,0,1,0,0,0,0,0,0
C6,1585,1,1,28,28,0,3,3.0,22,8218.0,0,0,1,0,0,0,0,0,0,0
C7,1255,1,1,43,43,0,6,3.0,21,9002.0,1,0,1,0,0,0,0,0,0,0
C8,349,0,1,61,61,0,2,1.0,17,13970.0,1,1,0,0,0,0,0,0,0,0
C3,87,1,0,47,18,0,9,3.0,17,21285.0,0,0,0,1,0,0,0,0,0,0
C1,622,0,1,43,43,0,15,3.0,20,9808.0,1,0,1,0,0,0,0,0,0,0
C3,1252,1,0,30,27,1,6,4.0,17,8904.0,1,0,1,0,0,0,0,0,0,0
C8,350,0,1,22,22,0,15,3.0,20,9086.0,0,1,0,0,0,0,0,0,0,0
C20,317,0,1,24,24,0,1,2.0,10,5272.0,0,0,0,0,0,0,1,0,0,0
C13,1932,0,1,29,29,0,2,3.0,6,9568.0,0,1,0,0,0,0,0,0,0,0
C2,2415,0,1,65,65,0,4,3.0,21,16172.0,0,1,0,0,0,0,0,0,0,0
C2,1093,1,0,61,60,1,15,1.0,13,25872.0,1,1,0,0,0,0,0,0,0,0
C19,1231,1,1,69,69,0,15,3.0,19,20010.0,1,0,0,0,1,0,0,0,0,0
C3,1694,0,1,58,58,0,15,3.0,19,13880.0,0,0,0,0,1,0,0,0,0,0
C6,195,1,1,40,40,0,5,3.0,10,12240.0,1,0,0,1,0,0,0,0,0,0
C8,5218,1,1,43,43,0,14,3.0,21,10000.0,1,0,1,0,0,0,0,0,0,0
C2,489,0,1,35,35,0,15,3.0,11,12480.0,0,0,1,0,0,0,0,0,0,0
C3,2186,1,1,75,75,0,2,4.0,17,20224.0,0,1,0,0,0,0,0,0,0,0
C2,654,1,1,54,54,0,15,3.0,3,17524.0,0,0,0,0,1,0,0,0,0,0
C1,369,1,1,57,57,0,3,4.0,22,14928.0,0,1,0,0,0,0,0,0,0,0
C1,3827,1,1,54,54,0,15,3.0,13,18480.0,0,0,0,0,1,0,0,0,0,0
C3,2131,1,1,41,41,0,8,1.0,17,15480.0,0,0,1,0,0,0,0,0,0,0
C3,678,0,0,35,31,1,15,3.0,22,13401.6,0,1,0,0,0,0,0,0,0,0
C1,342,0,1,69,69,0,15,3.0,21,21488.0,0,0,0,0,1,0,0,0,0,0
C3,6070,1,1,75,75,0,13,3.0,21,18150.0,0,1,0,0,0,0,0,0,0,0
C13,2686,1,0,35,16,1,1,4.0,2,13094.4,0,1,0,0,0,0,0,0,0,0
C4,1604,1,0,62,60,1,15,1.0,2,16293.2,0,0,0,0,1,0,0,0,0,0
C15,4257,0,1,26,26,0,15,3.0,22,10400.0,1,1,0,0,0,0,0,0,0,0
C1,2387,1,1,67,67,0,3,1.0,1,17430.0,0,0,1,0,0,0,0,0,0,0
C2,1950,1,1,50,50,0,1,3.0,15,11250.0,0,1,0,0,0,0,0,0,0,0
C2,286,0,1,22,22,0,15,3.0,17,7680.0,1,0,0,1,0,0,0,0,0,0
C2,979,1,1,55,55,0,1,2.0,11,16440.0,0,1,0,0,0,0,0,0,0,0
C1,488,0,1,54,54,0,15,3.0,22,15004.0,0,1,0,0,0,0,0,0,0,0
C1,1325,1,1,69,69,0,2,1.0,16,18540.0,0,1,0,0,0,0,0,0,0,0
C2,218,0,1,25,25,0,2,4.0,22,5560.0,1,0,0,0,1,0,0,0,0,0
C1,381,0,0,26,24,1,2,2.0,19,7392.0,0,1,0,0,0,0,0,0,0,0
C11,98,0,1,23,23,0,15,3.0,17,9952.0,0,0,0,1,0,0,0,0,0,0
C17,1040,0,1,38,38,0,3,2.0,1,12280.0,0,0,1,0,0,0,0,0,0,0
C20,1068,0,1,51,51,0,3,3.0,4,11600.0,0,0,1,0,0,0,0,0,0,0
C20,542,0,1,47,47,0,2,2.0,22,9696.0,0,0,0,1,0,0,0,0,0,0
C2,18,1,1,41,41,0,9,3.0,22,16704.0,0,0,0,0,1,0,0,0,0,0
C17,4820,1,1,75,75,0,4,3.0,2,22382.0,0,0,0,0,0,0,1,0,0,0
C8,2007,1,1,22,22,0,15,3.0,16,11840.0,0,1,0,0,0,0,0,0,0,0
C3,311,1,1,63,63,0,15,3.0,12,19908.0,0,1,0,0,0,0,0,0,0,0
C1,1099,1,0,60,55,1,15,3.0,17,24824.8,0,1,0,0,0,0,0,0,0,0
C32,1361,0,1,22,22,0,15,3.0,1,8784.0,0,1,0,0,0,0,0,0,0,0
C1,5801,1,0,49,45,1,15,3.0,16,21336.0,0,1,0,0,0,0,0,0,0,0
C9,4860,0,1,25,25,0,15,3.0,14,6960.0,0,0,0,1,0,0,0,0,0,0
C12,152,1,1,73,73,0,15,3.0,12,19936.0,1,0,0,1,0,0,0,0,0,0
C1,6,1,1,72,72,0,4,3.0,16,17640.0,0,1,0,0,0,0,0,0,0,0
C4,3694,1,1,42,42,0,2,4.0,17,13090.0,0,0,0,0,0,1,0,0,0,0
C1,1099,1,0,56,31,0,15,4.0,16,25818.0,0,1,0,0,0,0,0,0,0,0
C3,931,0,1,34,34,0,15,3.0,16,12580.0,0,1,0,0,0,0,0,0,0,0
C3,1242,1,1,37,37,0,15,3.0,21,8208.0,0,0,0,0,1,0,0,0,0,0
C1,2148,1,1,65,65,0,15,3.0,22,21386.0,1,1,0,0,0,0,0,0,0,0
C21,5349,1,1,28,28,0,1,3.0,17,4952.0,1,0,0,1,0,0,0,0,0,0
C1,1159,1,1,62,62,0,2,3.0,18,17864.0,0,0,1,0,0,0,0,0,0,0
C1,1436,1,0,67,66,1,15,1.0,16,26208.0,1,0,0,0,1,0,0,0,0,0
C2,2162,0,1,35,35,0,15,3.0,13,9548.0,0,1,0,0,0,0,0,0,0,0
C13,749,1,1,22,22,0,15,3.0,6,7680.0,1,1,0,0,0,0,0,0,0,0
C3,775,1,0,32,23,1,15,3.0,16,20944.0,1,0,0,0,1,0,0,0,0,0
C4,3300,0,1,25,25,0,15,3.0,13,5740.0,0,0,0,1,0,0,0,0,0,0
C6,202,1,1,39,39,0,15,3.0,1,6660.0,0,0,0,1,0,0,0,0,0,0
C10,1780,0,1,43,43,0,1,2.0,19,15158.0,0,0,1,0,0,0,0,0,0,0
C4,3694,1,1,23,23,0,15,3.0,17,3840.0,0,1,0,0,0,0,0,0,0,0
C9,401,1,1,29,29,0,15,3.0,13,7164.0,1,0,0,0,1,0,0,0,0,0
C1,2807,1,1,39,39,0,10,1.0,16,8624.0,0,0,0,1,0,0,0,0,0,0
C1,1318,0,1,26,26,0,15,3.0,7,8554.0,0,0,1,0,0,0,0,0,0,0
C8,1157,1,1,50,50,0,3,4.0,16,13046.0,0,0,1,0,0,0,0,0,0,0
C1,232,1,1,50,50,0,2,3.0,17,11214.0,0,0,0,0,1,0,0,0,0,0
C10,29,0,1,32,32,0,3,1.0,2,10624.0,0,0,1,0,0,0,0,0,0,0
C2,1637,0,1,25,25,0,5,3.0,3,8340.0,0,0,1,0,0,0,0,0,0,0
C3,1425,1,1,42,42,0,6,3.0,9,9058.0,1,1,0,0,0,0,0,0,0,0
C4,1095,1,1,39,39,0,8,1.0,8,13684.0,0,0,0,1,0,0,0,0,0,0
C14,4876,0,1,75,75,0,15,2.0,15,19788.0,1,0,0,1,0,0,0,0,0,0
C29,1828,0,1,28,28,0,15,3.0,4,5830.0,0,0,1,0,0,0,0,0,0,0
C3,1643,0,1,26,26,0,3,2.0,12,8596.0,0,0,0,0,1,0,0,0,0,0
C6,3136,0,1,21,21,0,15,3.0,22,9170.0,0,0,0,0,0,0,1,0,0,0
C1,232,1,1,40,40,0,7,3.0,18,12920.0,0,1,0,0,0,0,0,0,0,0
C2,1656,0,1,22,22,0,1,3.0,11,8736.0,0,1,0,0,0,0,0,0,0,0
C5,2556,0,1,30,30,0,3,1.0,18,9562.0,0,1,0,0,0,0,0,0,0,0
C10,876,1,1,28,28,0,15,3.0,16,11376.0,0,0,1,0,0,0,0,0,0,0
C2,2169,1,1,71,71,0,15,3.0,22,19488.0,1,0,0,0,1,0,0,0,0,0
C1,1763,1,0,72,59,1,15,3.0,18,30906.0,0,1,0,0,0,0,0,0,0,0
C10,1827,1,0,47,46,1,3,4.0,18,21155.2,0,0,1,0,0,0,0,0,0,0
C2,1637,1,0,50,27,0,5,3.0,21,25428.0,1,1,0,0,0,0,0,0,0,0
C20,5877,1,1,46,46,0,15,3.0,1,8848.0,0,0,1,0,0,0,0,0,0,0
C6,167,1,0,32,31,1,1,1.0,15,15624.0,0,0,0,0,1,0,0,0,0,0
C2,3577,1,1,54,54,0,3,3.0,14,15626.0,0,0,1,0,0,0,0,0,0,0
C1,2176,1,0,51,50,1,15,3.0,12,18510.8,0,0,1,0,0,0,0,0,0,0
C11,5839,0,1,36,36,0,15,3.0,22,12958.0,0,1,0,0,0,0,0,0,0,0
C12,780,0,1,34,34,0,1,1.0,2,8052.0,0,0,0,1,0,0,0,0,0,0
C7,3926,1,1,55,55,0,15,3.0,13,10380.0,0,1,0,0,0,0,0,0,0,0
C2,2244,1,0,56,29,0,4,3.0,3,17976.0,0,1,0,0,0,0,0,0,0,0
C2,2613,0,1,27,27,0,3,4.0,17,5312.0,0,1,0,0,0,0,0,0,0,0
C3,3554,1,1,43,43,0,3,2.0,20,10848.0,1,0,1,0,0,0,0,0,0,0
C10,876,1,1,48,48,0,15,3.0,18,13552.0,0,0,0,1,0,0,0,0,0,0
C1,978,0,0,32,19,0,15,3.0,16,15097.6,0,1,0,0,0,0,0,0,0,0
C15,251,0,1,24,24,0,15,3.0,15,9424.0,1,0,0,0,0,0,1,0,0,0
C3,2660,1,1,54,54,0,6,2.0,17,16198.0,0,0,1,0,0,0,0,0,0,0
C23,1,1,1,50,50,0,1,2.0,18,13896.0,0,0,1,0,0,0,0,0,0,0
C3,42,1,1,31,31,0,4,3.0,19,11106.0,0,0,1,0,0,0,0,0,0,0
C13,687,0,1,19,19,0,15,3.0,21,11144.0,0,0,0,1,0,0,0,0,0,0
C4,4381,0,1,48,48,0,1,3.0,6,13340.0,0,1,0,0,0,0,0,0,0,0
C3,5607,1,1,75,75,0,3,3.0,18,20550.0,1,0,0,0,0,1,0,0,0,0
C1,381,0,1,73,73,0,8,3.0,19,15314.0,0,0,1,0,0,0,0,0,0,0
C2,2710,0,1,43,43,0,15,4.0,22,13376.0,0,1,0,0,0,0,0,0,0,0
C9,1712,1,0,67,56,1,15,3.0,22,26342.4,1,0,1,0,0,0,0,0,0,0
C20,1599,1,0,41,16,1,15,3.0,22,15488.0,0,0,0,0,0,0,1,0,0,0
C13,44,0,1,22,22,0,2,2.0,4,3648.0,0,1,0,0,0,0,0,0,0,0
C8,453,0,1,29,29,0,15,3.0,20,5536.0,1,0,0,1,0,0,0,0,0,0
C8,2737,1,0,58,57,1,15,1.0,20,28080.0,0,0,0,0,1,0,0,0,0,0
C11,3589,0,1,56,56,0,1,3.0,1,15736.0,0,1,0,0,0,0,0,0,0,0
C21,4831,1,1,67,67,0,3,3.0,14,16230.0,0,0,1,0,0,0,0,0,0,0
